step,portfolio_value,price,position,balance,shares,reward,action
31477,94377.37949059736,207.99,매수,0.003482597500578777,453.7591999999993,0.13740236691466337,0.57069045
31478,94481.74410659735,208.22,매수,0.003482597500578777,453.7591999999993,0.055291117725084375,0.4395788
31479,94381.91708259736,208.0,매수,0.003482597500578777,453.7591999999993,-0.05282873688665731,0.1851171
31480,94381.91708259736,208.0,매수,0.003482597500578777,453.7591999999993,0.0,0.30862424
31481,94459.05614659734,208.17,매수,0.003482597500578777,453.7591999999993,0.04086538310748694,0.1841395
31482,94440.90577859736,208.13,매수,0.003482597500578777,453.7591999999993,-0.009607531951102189,0.17538694
31483,94436.36818659735,208.12,매수,0.003482597500578777,453.7591999999993,-0.002402344599831333,0.10245675
31484,94436.36818659735,208.12,매수,0.003482597500578777,453.7591999999993,0.0,0.45573118
31485,94282.09005859736,207.78,매수,0.003482597500578777,453.7591999999993,-0.08168364103919784,0.06982742
31486,94313.85320259735,207.85,매수,0.003482597500578777,453.7591999999993,0.016844739006239513,0.2833488
31487,94381.91708259736,208.0,매수,0.003482597500578777,453.7591999999993,0.03608371288457075,0.30272952
31488,94277.55246659736,207.77,매수,0.003482597500578777,453.7591999999993,-0.05528845949836877,0.041201107
31489,94277.55246659736,207.77,매수,0.003482597500578777,453.7591999999993,0.0,0.7980228
31490,94336.54116259735,207.9,매수,0.003482597500578777,453.7591999999993,0.031284592385279385,0.4845059
31491,94232.17654659734,207.67,매수,0.003482597500578777,453.7591999999993,-0.05531505327300722,0.39378488
31492,94223.10136259736,207.65,매수,0.003482597500578777,453.7591999999993,-0.004815331839172253,0.46112683
31493,94236.71413859735,207.68,매수,0.003482597500578777,453.7591999999993,0.007223693448387269,0.30222005
31494,94250.32691459736,207.71,매수,0.003482597500578777,453.7591999999993,0.007222649964210463,0.47200567
31495,94268.47728259735,207.75,매수,0.003482597500578777,453.7591999999993,0.009628809041922107,0.70859975
31496,94313.85320259735,207.85,매수,0.003482597500578777,453.7591999999993,0.024067387799199442,0.4155114
31497,94295.70283459735,207.81,매수,0.003482597500578777,453.7591999999993,-0.009622323435886562,0.7945884
31498,94050.67286659736,207.27,매수,0.003482597500578777,453.7591999999993,-0.12992637025559442,0.29722193
31499,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.007236937060143638,0.8482817
31500,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.0,0.6062206
31501,93982.60898659735,207.12,매수,0.003482597500578777,453.7591999999993,-0.04341533847944463,0.5414406
31502,93991.68417059735,207.14,매수,0.003482597500578777,453.7591999999993,0.004828118785942282,1.222556
31503,94009.83453859735,207.18,매수,0.003482597500578777,453.7591999999993,0.009655305232673007,0.5042092
31504,93928.15788259736,207.0,매수,0.003482597500578777,453.7591999999993,-0.04344048492419282,0.5388601
31505,93968.99621059735,207.09,매수,0.003482597500578777,453.7591999999993,0.02173912962875447,1.2963908
31506,93928.15788259736,207.0,매수,0.003482597500578777,453.7591999999993,-0.0217296819413042,0.88823956
31507,94055.21045859736,207.28,매수,0.003482597500578777,453.7591999999993,0.06763284773390711,0.8025382
31508,94055.21045859736,207.28,매수,0.003482597500578777,453.7591999999993,0.0,0.5776594
31509,94018.90972259735,207.2,매수,0.003482597500578777,453.7591999999993,-0.01929756779183653,0.50514925
31510,93996.22176259736,207.15,매수,0.003482597500578777,453.7591999999993,-0.012065636618705985,0.52459306
31511,94009.83453859735,207.18,매수,0.003482597500578777,453.7591999999993,0.007241129347930467,0.4633865
31512,93973.53380259735,207.1,매수,0.003482597500578777,453.7591999999993,-0.019306882188533585,0.32919535
31513,94005.29694659734,207.17,매수,0.003482597500578777,453.7591999999993,0.016900047659545885,0.5816571
31514,94032.52249859735,207.23,매수,0.003482597500578777,453.7591999999993,0.01448086059207379,0.66973037
31515,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.01688944588319705,0.4766656
31516,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.0,0.37978867
31517,94032.52249859735,207.23,매수,0.003482597500578777,453.7591999999993,-0.01688374274201011,0.1298536
31518,93973.53380259735,207.1,매수,0.003482597500578777,453.7591999999993,-0.03136611378306918,0.31248906
31519,94018.90972259735,207.2,매수,0.003482597500578777,453.7591999999993,0.024142925227928224,0.31067762
31520,94018.90972259735,207.2,매수,0.003482597500578777,453.7591999999993,0.0,0.6744764
31521,94018.90972259735,207.2,매수,0.003482597500578777,453.7591999999993,0.0,0.45502102
31522,93987.14657859736,207.13,매수,0.003482597500578777,453.7591999999993,-0.016891891266189927,0.52365685
31523,93982.60898659735,207.12,매수,0.003482597500578777,453.7591999999993,-0.002413942844947033,0.31914404
31524,93928.15788259736,207.0,매수,0.003482597500578777,453.7591999999993,-0.028968712715645953,0.31257915
31525,93982.60898659735,207.12,매수,0.003482597500578777,453.7591999999993,0.028985506171670047,0.6319482
31526,94046.13527459734,207.26,매수,0.003482597500578777,453.7591999999993,0.033796831501588236,0.6907665
31527,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.009649714976070615,0.30076766
31528,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.0,0.15916574
31529,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.0,0.31140372
31530,94037.06009059736,207.24,매수,0.003482597500578777,453.7591999999993,-0.014471779493148209,0.30717495
31531,94023.44731459736,207.21,매수,0.003482597500578777,453.7591999999993,-0.007237984676934624,0.3045639
31532,94014.37213059734,207.19,매수,0.003482597500578777,453.7591999999993,-0.00482602173139358,0.41944486
31533,93955.38343459736,207.06,매수,0.003482597500578777,453.7591999999993,-0.03137216930941333,0.09810687
31534,93932.69547459735,207.01,매수,0.003482597500578777,453.7591999999993,-0.012073794587727572,0.411784
31535,93973.53380259735,207.1,매수,0.003482597500578777,453.7591999999993,0.02173807948002626,0.57897806
31536,93828.33085859736,206.78,매수,0.003482597500578777,453.7591999999993,-0.07725736072935482,0.4918561
31537,93946.30825059734,207.04,매수,0.003482597500578777,453.7591999999993,0.06286874706200533,0.42162186
31538,93964.45861859736,207.08,매수,0.003482597500578777,453.7591999999993,0.009659968730012066,1.0063927
31539,94064.28564259736,207.3,매수,0.003482597500578777,453.7591999999993,0.05311956534821171,0.445383
31540,94073.31136859735,207.32,매도,512.6356525975007,451.2862999999993,0.004797637030002192,-0.24729252
31541,94082.35855659736,207.34,매수,290.16056059750065,452.3593999999993,0.004808583788744689,0.10731274
31542,94064.40400459735,207.3,매도,1014.9382645975006,448.8637999999993,-0.009541933405724085,-0.34956023
31543,94064.40400459737,207.3,매도,1729.4599045975006,445.4169999999993,0.001,-0.3446826
31544,94042.08315459735,207.25,매수,1522.1599045975006,446.4169999999993,-0.011864663491052007,0.01214302
31545,93956.91896059737,207.06,매수,1145.8768045975005,448.2325999999993,-0.04527983172170901,0.18156815
31546,94042.27315459737,207.25,매수,938.8168045975005,449.2325999999993,0.0454219843223012,0.048231564
31547,94010.57760959736,207.18,매수,200.82027959750053,452.7934999999993,-0.016851753970209146,0.35609967
31548,94065.02914559736,207.3,매수,0.0007055975005130222,453.7627999999993,0.0289603241382749,0.26810923
31549,94051.41626159736,207.27,매수,0.0007055975005130222,453.7627999999993,-0.0072358899601952026,0.10239802
31550,94069.56677359735,207.31,매수,0.0007055975005130222,453.7627999999993,0.00964924969843544,0.107919455
31551,94065.02914559736,207.3,매수,0.0007055975005130222,453.7627999999993,-0.002411846974331197,0.20052105
31552,94065.02914559736,207.3,매수,0.0007055975005130222,453.7627999999993,0.0,0.109479934
31553,94055.95388959735,207.28,매수,0.0007055975005130222,453.7627999999993,-0.004823926640135291,0.42955896
31554,94382.66310559736,208.0,매수,0.0007055975005130222,453.7627999999993,0.17367811525440133,0.24142134
31555,94382.66310559736,208.0,매수,0.0007055975005130222,453.7627999999993,0.0,0.17863211
31556,94382.66310559736,208.0,매도,763.1111055975006,450.0939999999993,0.0,-0.36688957
31557,94382.66310559736,208.0,매수,555.1111055975006,451.0939999999993,0.0,0.049327027
31558,94536.37506559736,208.34,매수,347.11110559750057,452.0939999999993,0.08143018799333109,0.060468134
31559,94495.94766859736,208.25,매도,951.4429435975006,449.19329999999934,-0.0213819267831775,-0.29007566
31560,94424.86754059736,208.09,매도,1980.7185685975005,444.25079999999934,-0.03761014612461661,-0.49425754
31561,94237.86220459736,207.67,매수,1772.6285685975006,445.25079999999934,-0.09902335098304495,0.02105251
31562,94251.33566959736,207.7,매수,970.0463195975007,449.1154999999994,0.007148647414534338,0.38647768
31563,94318.86101959736,207.85,매수,751.2343695975006,450.16899999999936,0.03582195919042975,0.1053528
31564,94386.59546959736,208.0,매수,461.49146959750067,451.56299999999936,0.03590716070348318,0.13940963
31565,94386.59546959736,208.0,매수,253.49146959750067,452.56299999999936,0.0,0.046796147
31566,94386.59546959736,208.0,매수,45.49146959750067,453.56299999999936,0.0,0.06264103
31567,94441.04927359737,208.12,매수,0.0018695975006650656,453.7816999999994,0.028846153274775282,0.2306883
31568,94459.20054159737,208.16,매수,0.0018695975006650656,453.7816999999994,0.009609840286408136,0.12340668
31569,94295.83912959737,207.8,매수,0.0018695975006650656,453.7816999999994,-0.08647194294644611,0.16157879
31570,94345.75511659737,207.91,매수,0.0018695975006650656,453.7816999999994,0.026467756934320973,0.20852166
31571,94282.22567859737,207.77,매수,0.0018695975006650656,453.7816999999994,-0.03366841355050092,0.28341758
31572,94250.46095959736,207.7,매수,0.0018695975006650656,453.7816999999994,-0.01684555003415888,0.42408475
31573,94155.16680259738,207.49,매수,0.0018695975006650656,453.7816999999994,-0.050553682194102015,0.4148598
31574,94078.02391359737,207.32,매수,0.0018695975006650656,453.7816999999994,-0.040965828865103596,0.82346696
31575,94059.87264559737,207.28,매수,0.0018695975006650656,453.7816999999994,-0.009646922439969523,1.3266797
31576,94091.63736459737,207.35,매수,0.0018695975006650656,453.7816999999994,0.016885372107446544,0.6730954
31577,94037.18356059736,207.23,매수,0.0018695975006650656,453.7816999999994,-0.02893658008575209,0.7990647
31578,93932.81376959737,207.0,매수,0.0018695975006650656,453.7816999999994,-0.05549389456817068,1.0648172
31579,94059.87264559737,207.28,매수,0.0018695975006650656,453.7816999999994,0.06763284889540902,1.3662955
31580,94109.78863259737,207.39,매수,0.0018695975006650656,453.7816999999994,0.026534156168845677,1.552363
31581,94073.48609659738,207.31,매수,0.0018695975006650656,453.7816999999994,-0.019287332660852453,0.09278488
31582,93987.26757359738,207.12,매수,0.0018695975006650656,453.7816999999994,-0.045825091945392304,0.661851
31583,94073.48609659738,207.31,매수,0.0018695975006650656,453.7816999999994,0.04586712925369874,0.9367734
31584,94059.87264559737,207.28,매수,0.0018695975006650656,453.7816999999994,-0.007235540833489101,0.99387103
31585,94014.49447559737,207.18,매수,0.0018695975006650656,453.7816999999994,-0.02412196015349396,0.621795
31586,94014.49447559737,207.18,매수,0.0018695975006650656,453.7816999999994,0.0,0.9582301
31587,93978.19193959737,207.1,매수,0.0018695975006650656,453.7816999999994,-0.019306882519814883,0.73277897
31588,94023.57010959736,207.2,매수,0.0018695975006650656,453.7816999999994,0.024142925642345964,1.0108865
31589,94023.57010959736,207.2,매수,0.0018695975006650656,453.7816999999994,0.0,0.70259446
31590,94000.88102459737,207.15,매수,0.0018695975006650656,453.7816999999994,-0.012065636825714893,0.95394367
31591,93923.73813559736,206.98,매수,0.0018695975006650656,453.7816999999994,-0.04103306700913986,0.70567566
31592,93878.35996559737,206.88,매수,0.0018695975006650656,453.7816999999994,-0.02415692289338187,1.1111397
31593,93819.36834459737,206.75,매수,0.0018695975006650656,453.7816999999994,-0.031419179575363165,0.9118933
31594,93887.43559959737,206.9,매수,0.0018695975006650656,453.7816999999994,0.036275694561272026,1.4804581
31595,93964.57848859737,207.07,매수,0.0018695975006650656,453.7816999999994,0.041082647804434234,0.69077116
31596,93910.12468459737,206.95,매수,0.0018695975006650656,453.7816999999994,-0.0289757081210194,0.3264666
31597,93665.08256659737,206.41,매수,0.0018695975006650656,453.7816999999994,-0.13046629360944084,0.4816849
31598,93701.38510259737,206.49,매수,0.0018695975006650656,453.7816999999994,0.019378905673942685,0.8491551
31599,93778.52799159737,206.66,매수,0.0018695975006650656,453.7816999999994,0.04116422020631198,1.1340317
31600,93864.74651459737,206.85,매수,0.0018695975006650656,453.7816999999994,0.04596922389724886,0.9557933
31601,93805.75489359738,206.72,매수,0.0018695975006650656,453.7816999999994,-0.03142373638159225,0.35205436
31602,93828.44397859738,206.77,매수,0.0018695975006650656,453.7816999999994,0.012093653009744104,0.4071896
31603,93928.27595259738,206.99,매수,0.0018695975006650656,453.7816999999994,0.05319920578815773,0.6901247
31604,93705.92291959737,206.5,매수,0.0018695975006650656,453.7816999999994,-0.11836320359601894,0.27122182
31605,93796.67925959737,206.7,매수,0.0018695975006650656,453.7816999999994,0.048426149154874885,0.31600764
31606,93901.04905059737,206.93,매수,0.0018695975006650656,453.7816999999994,0.0556361866026965,0.26830658
31607,94041.72137759738,207.24,매수,0.0018695975006650656,453.7816999999994,0.07490455560523505,0.044728197
31608,93932.81376959737,207.0,매수,0.0018695975006650656,453.7816999999994,-0.05790387840877645,0.26551452
31609,94022.63438959736,207.2,매도,968.4720695975008,449.10309999999936,0.04781109837734666,-0.46786276
31610,94040.65745759736,207.24,매수,663.1421495975007,450.57669999999933,0.00958443044965542,0.14736024
31611,94001.93956879736,207.1543,매수,412.9412975975007,451.7839999999993,-0.020585717840957824,0.1207398
31612,94045.36097473736,207.25,매수,11.020524737500693,453.7241999999993,0.023096015964765057,0.1940211
31613,94022.67210973734,207.2,매수,0.015549737500693439,453.7772999999993,-0.012062724181638791,0.17402342
31614,94031.74765573734,207.22,매수,0.015549737500693439,453.7772999999993,0.004826254028078941,0.11242321
31615,94009.10416846734,207.1701,매수,0.015549737500693439,453.7772999999993,-0.01204034160510634,0.11128436
31616,94108.88979673733,207.39,매수,0.015549737500693439,453.7772999999993,0.05307232163981426,0.2969028
31617,94131.57866173735,207.44,매수,0.015549737500693439,453.7772999999993,0.012054581160729445,0.11612791
31618,94068.04983973734,207.3,매수,0.015549737500693439,453.7772999999993,-0.03374469168752543,0.23013492
31619,94068.04983973734,207.3,매수,0.015549737500693439,453.7772999999993,0.0,0.31167415
